Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*"
09/01/2016 23:58:00,1.12015,1.12015,1.12014,1.12015,1.12011,1.12012,1.12010,1.12012
09/01/2016 23:57:00,1.12015,1.12015,1.12015,1.12015,1.12012,1.12013,1.12011,1.12011
09/01/2016 23:56:00,1.12014,1.12016,1.12014,1.12015,1.12010,1.12012,1.12010,1.12012
09/01/2016 23:55:00,1.12014,1.12014,1.12009,1.12014,1.12010,1.12011,1.12006,1.12010
09/01/2016 23:54:00,1.12014,1.12014,1.12013,1.12014,1.12010,1.12011,1.12010,1.12010
09/01/2016 23:53:00,1.12007,1.12016,1.12006,1.12014,1.12004,1.12014,1.12004,1.12010
09/01/2016 23:52:00,1.12006,1.12010,1.12004,1.12007,1.12003,1.12007,1.12002,1.12004
09/01/2016 23:51:00,1.12004,1.12009,1.12001,1.12006,1.12001,1.12006,1.11997,1.12003
09/01/2016 23:50:00,1.12000,1.12006,1.12000,1.12004,1.11997,1.12002,1.11997,1.12001
09/01/2016 23:49:00,1.12009,1.12010,1.11999,1.12000,1.12005,1.12006,1.11997,1.11997
09/01/2016 23:48:00,1.12010,1.12010,1.12003,1.12009,1.12007,1.12007,1.12000,1.12005
09/01/2016 23:47:00,1.12005,1.12010,1.12002,1.12010,1.12002,1.12007,1.12000,1.12007
09/01/2016 23:46:00,1.12000,1.12008,1.11997,1.12005,1.11996,1.12004,1.11995,1.12002
09/01/2016 23:45:00,1.12003,1.12003,1.11999,1.12000,1.12000,1.12000,1.11996,1.11996
09/01/2016 23:44:00,1.11999,1.12004,1.11999,1.12003,1.11995,1.12000,1.11995,1.12000
09/01/2016 23:43:00,1.11998,1.12000,1.11996,1.11999,1.11995,1.11996,1.11994,1.11995
09/01/2016 23:42:00,1.11989,1.11998,1.11989,1.11998,1.11985,1.11997,1.11985,1.11995
09/01/2016 23:41:00,1.11979,1.11990,1.11979,1.11989,1.11976,1.11987,1.11975,1.11985
09/01/2016 23:40:00,1.11980,1.11980,1.11976,1.11979,1.11977,1.11977,1.11974,1.11976
09/01/2016 23:39:00,1.11977,1.11980,1.11974,1.11980,1.11974,1.11977,1.11971,1.11977
09/01/2016 23:38:00,1.11977,1.11979,1.11977,1.11977,1.11974,1.11976,1.11974,1.11974
09/01/2016 23:37:00,1.11978,1.11978,1.11975,1.11977,1.11974,1.11975,1.11971,1.11974
09/01/2016 23:36:00,1.11976,1.11979,1.11976,1.11978,1.11973,1.11975,1.11973,1.11974
09/01/2016 23:35:00,1.11976,1.11978,1.11974,1.11976,1.11973,1.11974,1.11971,1.11973
09/01/2016 23:34:00,1.11982,1.11983,1.11975,1.11976,1.11979,1.11979,1.11972,1.11973
09/01/2016 23:33:00,1.11983,1.11984,1.11982,1.11982,1.11979,1.11980,1.11978,1.11979
09/01/2016 23:32:00,1.11984,1.11988,1.11983,1.11983,1.11980,1.11985,1.11979,1.11979
09/01/2016 23:31:00,1.11984,1.11990,1.11983,1.11984,1.11981,1.11986,1.11980,1.11980
09/01/2016 23:30:00,1.11995,1.11995,1.11981,1.11984,1.11990,1.11990,1.11977,1.11981
09/01/2016 23:29:00,1.11998,1.12000,1.11994,1.11995,1.11995,1.11996,1.11990,1.11990
09/01/2016 23:28:00,1.11998,1.12002,1.11994,1.11998,1.11995,1.11998,1.11990,1.11995
09/01/2016 23:27:00,1.11999,1.12001,1.11997,1.11998,1.11996,1.11997,1.11993,1.11995
09/01/2016 23:26:00,1.12014,1.12019,1.11998,1.11999,1.12010,1.12015,1.11995,1.11996
09/01/2016 23:25:00,1.12014,1.12014,1.12012,1.12014,1.12010,1.12011,1.12009,1.12010
09/01/2016 23:24:00,1.12018,1.12018,1.12013,1.12014,1.12015,1.12015,1.12009,1.12010
09/01/2016 23:23:00,1.12015,1.12018,1.12013,1.12018,1.12012,1.12016,1.12009,1.12015
09/01/2016 23:22:00,1.12015,1.12018,1.12014,1.12015,1.12011,1.12015,1.12010,1.12012
09/01/2016 23:21:00,1.12014,1.12018,1.12013,1.12015,1.12010,1.12015,1.12009,1.12011
09/01/2016 23:20:00,1.12013,1.12014,1.12012,1.12014,1.12009,1.12011,1.12009,1.12010
09/01/2016 23:19:00,1.12013,1.12014,1.12011,1.12013,1.12009,1.12010,1.12008,1.12009
09/01/2016 23:18:00,1.12008,1.12014,1.12008,1.12013,1.12005,1.12011,1.12004,1.12009
09/01/2016 23:17:00,1.12009,1.12011,1.12006,1.12008,1.12005,1.12007,1.12003,1.12005
09/01/2016 23:16:00,1.11993,1.12009,1.11992,1.12009,1.11989,1.12005,1.11988,1.12005
09/01/2016 23:15:00,1.12000,1.12000,1.11990,1.11993,1.11996,1.11996,1.11987,1.11989
09/01/2016 23:14:00,1.11998,1.12000,1.11997,1.12000,1.11994,1.11996,1.11993,1.11996
09/01/2016 23:13:00,1.11997,1.11998,1.11994,1.11998,1.11993,1.11994,1.11990,1.11994
09/01/2016 23:12:00,1.11994,1.11998,1.11991,1.11997,1.11990,1.11994,1.11988,1.11993
09/01/2016 23:11:00,1.11988,1.11995,1.11988,1.11994,1.11984,1.11990,1.11983,1.11990
09/01/2016 23:10:00,1.11988,1.11989,1.11985,1.11988,1.11984,1.11985,1.11980,1.11984
09/01/2016 23:09:00,1.11987,1.11990,1.11978,1.11988,1.11984,1.11987,1.11975,1.11984
09/01/2016 23:08:00,1.11989,1.11989,1.11983,1.11987,1.11985,1.11986,1.11980,1.11984
09/01/2016 23:07:00,1.11989,1.11995,1.11989,1.11989,1.11985,1.11992,1.11985,1.11985
09/01/2016 23:06:00,1.11994,1.11994,1.11987,1.11989,1.11990,1.11991,1.11983,1.11985
09/01/2016 23:05:00,1.11999,1.12001,1.11992,1.11994,1.11995,1.11999,1.11988,1.11990
09/01/2016 23:04:00,1.12000,1.12003,1.11994,1.11999,1.11996,1.11998,1.11991,1.11995
09/01/2016 23:03:00,1.11995,1.12000,1.11995,1.12000,1.11991,1.11996,1.11991,1.11996
09/01/2016 23:02:00,1.12003,1.12003,1.11992,1.11995,1.11999,1.11999,1.11988,1.11991
09/01/2016 23:01:00,1.12004,1.12005,1.12001,1.12003,1.12001,1.12002,1.11998,1.11999
09/01/2016 23:00:00,1.12008,1.12010,1.12003,1.12004,1.12006,1.12006,1.12000,1.12001
09/01/2016 22:59:00,1.11949,1.12010,1.11949,1.12008,1.11946,1.12008,1.11946,1.12006
09/01/2016 22:58:00,1.11954,1.11954,1.11948,1.11949,1.11950,1.11952,1.11945,1.11946
09/01/2016 22:57:00,1.11958,1.11958,1.11953,1.11954,1.11955,1.11956,1.11950,1.11950
09/01/2016 22:56:00,1.11957,1.11959,1.11956,1.11958,1.11953,1.11956,1.11953,1.11955
09/01/2016 22:55:00,1.11957,1.11966,1.11952,1.11957,1.11953,1.11962,1.11948,1.11953
09/01/2016 22:54:00,1.11968,1.11968,1.11957,1.11957,1.11965,1.11966,1.11953,1.11953
09/01/2016 22:53:00,1.11968,1.11969,1.11967,1.11968,1.11965,1.11966,1.11964,1.11965
09/01/2016 22:52:00,1.11968,1.11968,1.11966,1.11968,1.11964,1.11966,1.11964,1.11965
09/01/2016 22:51:00,1.11963,1.11970,1.11962,1.11968,1.11960,1.11967,1.11959,1.11964
09/01/2016 22:50:00,1.11963,1.11971,1.11962,1.11963,1.11959,1.11967,1.11959,1.11960
09/01/2016 22:49:00,1.11957,1.11964,1.11957,1.11963,1.11956,1.11960,1.11955,1.11959
09/01/2016 22:48:00,1.11968,1.11969,1.11956,1.11957,1.11966,1.11966,1.11956,1.11956
09/01/2016 22:47:00,1.11959,1.11969,1.11955,1.11968,1.11955,1.11966,1.11953,1.11966
09/01/2016 22:46:00,1.11954,1.11959,1.11954,1.11959,1.11951,1.11955,1.11950,1.11955
09/01/2016 22:45:00,1.11953,1.11956,1.11953,1.11954,1.11950,1.11951,1.11950,1.11951
09/01/2016 22:44:00,1.11956,1.11959,1.11953,1.11953,1.11953,1.11955,1.11950,1.11950
09/01/2016 22:43:00,1.11963,1.11963,1.11956,1.11956,1.11960,1.11960,1.11953,1.11953
09/01/2016 22:42:00,1.11962,1.11968,1.11957,1.11963,1.11959,1.11966,1.11954,1.11960
09/01/2016 22:41:00,1.11957,1.11962,1.11956,1.11962,1.11954,1.11959,1.11952,1.11959
09/01/2016 22:40:00,1.11954,1.11959,1.11952,1.11957,1.11950,1.11955,1.11948,1.11954
09/01/2016 22:39:00,1.11968,1.11969,1.11953,1.11954,1.11965,1.11965,1.11949,1.11950
09/01/2016 22:38:00,1.11970,1.11974,1.11967,1.11968,1.11966,1.11971,1.11964,1.11965
09/01/2016 22:37:00,1.11973,1.11978,1.11969,1.11970,1.11970,1.11975,1.11965,1.11966
09/01/2016 22:36:00,1.11973,1.11973,1.11972,1.11973,1.11969,1.11970,1.11968,1.11970
09/01/2016 22:35:00,1.11977,1.11977,1.11967,1.11973,1.11975,1.11975,1.11964,1.11969
09/01/2016 22:34:00,1.11979,1.11981,1.11977,1.11977,1.11976,1.11978,1.11975,1.11975
09/01/2016 22:33:00,1.11979,1.11979,1.11975,1.11979,1.11976,1.11976,1.11971,1.11976
09/01/2016 22:32:00,1.11974,1.11979,1.11973,1.11979,1.11970,1.11976,1.11970,1.11976
09/01/2016 22:31:00,1.11982,1.11982,1.11973,1.11974,1.11979,1.11979,1.11970,1.11970
09/01/2016 22:30:00,1.11987,1.11987,1.11982,1.11982,1.11984,1.11984,1.11979,1.11979
09/01/2016 22:29:00,1.11981,1.11991,1.11981,1.11987,1.11978,1.11990,1.11978,1.11984
09/01/2016 22:28:00,1.11988,1.11988,1.11981,1.11981,1.11984,1.11984,1.11978,1.11978
09/01/2016 22:27:00,1.11988,1.11988,1.11987,1.11988,1.11985,1.11985,1.11984,1.11984
09/01/2016 22:26:00,1.11984,1.11990,1.11984,1.11988,1.11981,1.11986,1.11981,1.11985
09/01/2016 22:25:00,1.11988,1.11988,1.11982,1.11984,1.11984,1.11984,1.11978,1.11981
09/01/2016 22:24:00,1.11987,1.11993,1.11985,1.11988,1.11984,1.11989,1.11983,1.11984
09/01/2016 22:23:00,1.11985,1.11989,1.11984,1.11987,1.11981,1.11986,1.11980,1.11984
09/01/2016 22:22:00,1.11988,1.11988,1.11983,1.11985,1.11985,1.11985,1.11979,1.11981
09/01/2016 22:21:00,1.11988,1.11988,1.11987,1.11988,1.11984,1.11985,1.11984,1.11985
09/01/2016 22:20:00,1.11986,1.11989,1.11986,1.11988,1.11982,1.11985,1.11982,1.11984
09/01/2016 22:19:00,1.11987,1.11987,1.11986,1.11986,1.11984,1.11985,1.11982,1.11982
09/01/2016 22:18:00,1.11992,1.11993,1.11987,1.11987,1.11990,1.11990,1.11984,1.11984
09/01/2016 22:17:00,1.11998,1.12000,1.11987,1.11992,1.11995,1.11997,1.11985,1.11990
09/01/2016 22:16:00,1.11985,1.11999,1.11985,1.11998,1.11985,1.11996,1.11985,1.11995
09/01/2016 22:15:00,1.11989,1.11989,1.11984,1.11985,1.11985,1.11986,1.11985,1.11985
09/01/2016 22:14:00,1.11987,1.11989,1.11986,1.11989,1.11985,1.11985,1.11985,1.11985
09/01/2016 22:13:00,1.11984,1.11993,1.11982,1.11987,1.11980,1.11990,1.11980,1.11985
09/01/2016 22:12:00,1.11984,1.11984,1.11982,1.11984,1.11981,1.11981,1.11978,1.11980
09/01/2016 22:11:00,1.11986,1.11987,1.11984,1.11984,1.11983,1.11986,1.11981,1.11981
09/01/2016 22:10:00,1.11987,1.11993,1.11981,1.11986,1.11985,1.11991,1.11979,1.11983
09/01/2016 22:09:00,1.11981,1.11989,1.11981,1.11987,1.11978,1.11986,1.11978,1.11985
09/01/2016 22:08:00,1.11978,1.11983,1.11977,1.11981,1.11974,1.11980,1.11973,1.11978
09/01/2016 22:07:00,1.11979,1.11981,1.11976,1.11978,1.11974,1.11977,1.11972,1.11974
09/01/2016 22:06:00,1.11969,1.11979,1.11969,1.11979,1.11967,1.11976,1.11967,1.11974
09/01/2016 22:05:00,1.11975,1.11975,1.11968,1.11969,1.11972,1.11972,1.11965,1.11967
09/01/2016 22:04:00,1.11976,1.11978,1.11975,1.11975,1.11973,1.11975,1.11972,1.11972
09/01/2016 22:03:00,1.11977,1.11977,1.11971,1.11976,1.11973,1.11973,1.11968,1.11973
09/01/2016 22:02:00,1.11972,1.11977,1.11972,1.11977,1.11969,1.11973,1.11968,1.11973
09/01/2016 22:01:00,1.11966,1.11976,1.11965,1.11972,1.11963,1.11972,1.11963,1.11969
09/01/2016 22:00:00,1.11961,1.11970,1.11961,1.11966,1.11958,1.11967,1.11958,1.11963
09/01/2016 21:59:00,1.11968,1.11968,1.11960,1.11961,1.11965,1.11965,1.11956,1.11958
09/01/2016 21:58:00,1.11978,1.11978,1.11968,1.11968,1.11974,1.11974,1.11964,1.11965
09/01/2016 21:57:00,1.11978,1.11983,1.11972,1.11978,1.11974,1.11979,1.11969,1.11974
09/01/2016 21:56:00,1.11984,1.11984,1.11968,1.11978,1.11983,1.11983,1.11964,1.11974
09/01/2016 21:55:00,1.11986,1.11987,1.11984,1.11984,1.11982,1.11985,1.11982,1.11983
09/01/2016 21:54:00,1.11983,1.11988,1.11983,1.11986,1.11980,1.11984,1.11980,1.11982
09/01/2016 21:53:00,1.11986,1.11987,1.11983,1.11983,1.11983,1.11984,1.11979,1.11980
09/01/2016 21:52:00,1.11996,1.12001,1.11983,1.11986,1.11993,1.11998,1.11981,1.11983
09/01/2016 21:51:00,1.11996,1.11996,1.11995,1.11996,1.11993,1.11994,1.11992,1.11993
09/01/2016 21:50:00,1.11996,1.11996,1.11996,1.11996,1.11994,1.11994,1.11993,1.11993
09/01/2016 21:49:00,1.11985,1.11996,1.11985,1.11996,1.11982,1.11994,1.11982,1.11994
09/01/2016 21:48:00,1.11981,1.11987,1.11980,1.11985,1.11978,1.11985,1.11977,1.11982
09/01/2016 21:47:00,1.11986,1.11990,1.11981,1.11981,1.11984,1.11985,1.11978,1.11978
09/01/2016 21:46:00,1.11992,1.11992,1.11984,1.11986,1.11989,1.11990,1.11981,1.11984
09/01/2016 21:45:00,1.11997,1.11998,1.11989,1.11992,1.11995,1.11995,1.11986,1.11989
09/01/2016 21:44:00,1.12010,1.12010,1.11996,1.11997,1.12006,1.12006,1.11993,1.11995
09/01/2016 21:43:00,1.12005,1.12010,1.12005,1.12010,1.12001,1.12007,1.12001,1.12006
09/01/2016 21:42:00,1.12003,1.12008,1.12003,1.12005,1.11999,1.12004,1.11999,1.12001
09/01/2016 21:41:00,1.11996,1.12005,1.11994,1.12003,1.11992,1.12002,1.11990,1.11999
09/01/2016 21:40:00,1.12005,1.12006,1.11996,1.11996,1.12002,1.12003,1.11992,1.11992
09/01/2016 21:39:00,1.12000,1.12009,1.11999,1.12005,1.11998,1.12007,1.11997,1.12002
09/01/2016 21:38:00,1.11986,1.12002,1.11984,1.12000,1.11982,1.11998,1.11980,1.11998
09/01/2016 21:37:00,1.11973,1.11986,1.11973,1.11986,1.11970,1.11982,1.11970,1.11982
09/01/2016 21:36:00,1.11958,1.11975,1.11956,1.11973,1.11954,1.11971,1.11953,1.11970
09/01/2016 21:35:00,1.11954,1.11961,1.11954,1.11958,1.11951,1.11958,1.11950,1.11954
09/01/2016 21:34:00,1.11969,1.11969,1.11954,1.11954,1.11965,1.11965,1.11951,1.11951
09/01/2016 21:33:00,1.11980,1.11981,1.11963,1.11969,1.11975,1.11978,1.11960,1.11965
09/01/2016 21:32:00,1.11974,1.11980,1.11974,1.11980,1.11970,1.11975,1.11970,1.11975
09/01/2016 21:31:00,1.11978,1.11979,1.11974,1.11974,1.11974,1.11975,1.11970,1.11970
09/01/2016 21:30:00,1.11979,1.11980,1.11977,1.11978,1.11975,1.11976,1.11974,1.11974
09/01/2016 21:29:00,1.11976,1.11980,1.11975,1.11979,1.11972,1.11978,1.11971,1.11975
09/01/2016 21:28:00,1.11978,1.11978,1.11975,1.11976,1.11974,1.11974,1.11972,1.11972
09/01/2016 21:27:00,1.11969,1.11980,1.11964,1.11978,1.11965,1.11976,1.11961,1.11974
09/01/2016 21:26:00,1.11959,1.11969,1.11959,1.11969,1.11955,1.11965,1.11955,1.11965
09/01/2016 21:25:00,1.11962,1.11964,1.11955,1.11959,1.11958,1.11960,1.11951,1.11955
09/01/2016 21:24:00,1.11967,1.11969,1.11961,1.11962,1.11963,1.11966,1.11957,1.11958
09/01/2016 21:23:00,1.11960,1.11970,1.11958,1.11967,1.11957,1.11966,1.11955,1.11963
09/01/2016 21:22:00,1.11973,1.11974,1.11959,1.11960,1.11969,1.11970,1.11954,1.11957
09/01/2016 21:21:00,1.11971,1.11974,1.11969,1.11973,1.11968,1.11971,1.11965,1.11969
09/01/2016 21:20:00,1.11958,1.11973,1.11958,1.11971,1.11955,1.11969,1.11955,1.11968
09/01/2016 21:19:00,1.11972,1.11972,1.11958,1.11958,1.11969,1.11969,1.11955,1.11955
09/01/2016 21:18:00,1.11973,1.11978,1.11970,1.11972,1.11970,1.11975,1.11967,1.11969
09/01/2016 21:17:00,1.11978,1.11978,1.11971,1.11973,1.11974,1.11974,1.11967,1.11970
09/01/2016 21:16:00,1.11982,1.11983,1.11978,1.11978,1.11980,1.11980,1.11974,1.11974
09/01/2016 21:15:00,1.11983,1.11987,1.11980,1.11982,1.11979,1.11985,1.11978,1.11980
09/01/2016 21:14:00,1.11988,1.11988,1.11980,1.11983,1.11984,1.11985,1.11976,1.11979
09/01/2016 21:13:00,1.11995,1.11998,1.11988,1.11988,1.11993,1.11995,1.11984,1.11984
09/01/2016 21:12:00,1.11989,1.11997,1.11988,1.11995,1.11986,1.11994,1.11986,1.11993
09/01/2016 21:11:00,1.11991,1.11991,1.11989,1.11989,1.11988,1.11988,1.11985,1.11986
09/01/2016 21:10:00,1.11989,1.11993,1.11987,1.11991,1.11985,1.11989,1.11985,1.11988
09/01/2016 21:09:00,1.11987,1.11991,1.11986,1.11989,1.11983,1.11989,1.11982,1.11985
09/01/2016 21:08:00,1.11989,1.11994,1.11986,1.11987,1.11986,1.11991,1.11983,1.11983
09/01/2016 21:07:00,1.11989,1.11990,1.11986,1.11989,1.11985,1.11987,1.11982,1.11986
09/01/2016 21:06:00,1.11993,1.11994,1.11987,1.11989,1.11990,1.11992,1.11984,1.11985
09/01/2016 21:05:00,1.11997,1.11998,1.11992,1.11993,1.11995,1.11995,1.11989,1.11990
09/01/2016 21:04:00,1.12001,1.12003,1.11994,1.11997,1.11997,1.12000,1.11990,1.11995
09/01/2016 21:03:00,1.12003,1.12008,1.12001,1.12001,1.12001,1.12005,1.11996,1.11997
09/01/2016 21:02:00,1.11998,1.12003,1.11998,1.12003,1.11994,1.12001,1.11994,1.12001
09/01/2016 21:01:00,1.12008,1.12013,1.11997,1.11998,1.12004,1.12008,1.11993,1.11994
09/01/2016 21:00:00,1.12013,1.12015,1.12007,1.12008,1.12009,1.12013,1.12004,1.12004
09/01/2016 20:59:00,1.12014,1.12016,1.12010,1.12013,1.12010,1.12012,1.12005,1.12009
09/01/2016 20:58:00,1.12014,1.12018,1.12013,1.12014,1.12010,1.12015,1.12009,1.12010
09/01/2016 20:57:00,1.12021,1.12023,1.12013,1.12014,1.12017,1.12020,1.12009,1.12010
09/01/2016 20:56:00,1.12024,1.12028,1.12020,1.12021,1.12020,1.12025,1.12016,1.12017
09/01/2016 20:55:00,1.12019,1.12024,1.12013,1.12024,1.12019,1.12021,1.12010,1.12020
09/01/2016 20:54:00,1.12003,1.12025,1.12003,1.12019,1.12002,1.12025,1.12001,1.12019
09/01/2016 20:53:00,1.12002,1.12003,1.11998,1.12003,1.11999,1.12002,1.11994,1.12002
09/01/2016 20:52:00,1.12018,1.12018,1.12002,1.12002,1.12013,1.12013,1.11998,1.11999
09/01/2016 20:51:00,1.12008,1.12024,1.12007,1.12018,1.12004,1.12020,1.12004,1.12013
09/01/2016 20:50:00,1.12004,1.12009,1.12003,1.12008,1.12001,1.12006,1.12000,1.12004
09/01/2016 20:49:00,1.12003,1.12004,1.12000,1.12004,1.12000,1.12001,1.11996,1.12001
09/01/2016 20:48:00,1.12004,1.12009,1.12000,1.12003,1.11999,1.12007,1.11997,1.12000
09/01/2016 20:47:00,1.12002,1.12007,1.12002,1.12004,1.12001,1.12007,1.11999,1.11999
09/01/2016 20:46:00,1.12003,1.12004,1.12002,1.12002,1.12001,1.12002,1.11999,1.12001
09/01/2016 20:45:00,1.12005,1.12006,1.11999,1.12003,1.12002,1.12004,1.11995,1.12001
09/01/2016 20:44:00,1.12005,1.12008,1.12003,1.12005,1.12001,1.12005,1.12000,1.12002
09/01/2016 20:43:00,1.12004,1.12008,1.12000,1.12005,1.12000,1.12004,1.11997,1.12001
09/01/2016 20:42:00,1.12007,1.12008,1.12000,1.12004,1.12004,1.12005,1.11996,1.12000
09/01/2016 20:41:00,1.12004,1.12009,1.12003,1.12007,1.12001,1.12006,1.12000,1.12004
09/01/2016 20:40:00,1.12003,1.12008,1.11996,1.12004,1.12000,1.12004,1.11993,1.12001
09/01/2016 20:39:00,1.12003,1.12003,1.12003,1.12003,1.12001,1.12002,1.11999,1.12000
09/01/2016 20:38:00,1.12003,1.12004,1.12003,1.12003,1.12000,1.12003,1.12000,1.12001
09/01/2016 20:37:00,1.12003,1.12005,1.11998,1.12003,1.12002,1.12003,1.11995,1.12000
09/01/2016 20:36:00,1.12006,1.12006,1.12000,1.12003,1.12003,1.12003,1.12000,1.12002
09/01/2016 20:35:00,1.12005,1.12006,1.12001,1.12006,1.12006,1.12006,1.11997,1.12003
09/01/2016 20:34:00,1.12005,1.12006,1.12002,1.12005,1.12003,1.12007,1.12000,1.12006
09/01/2016 20:33:00,1.12004,1.12008,1.11998,1.12005,1.12000,1.12005,1.11996,1.12003
09/01/2016 20:32:00,1.12005,1.12009,1.12002,1.12004,1.12001,1.12005,1.11998,1.12000
09/01/2016 20:31:00,1.12008,1.12008,1.12005,1.12005,1.12005,1.12006,1.12001,1.12001
09/01/2016 20:30:00,1.12008,1.12009,1.12007,1.12008,1.12007,1.12007,1.12004,1.12005
09/01/2016 20:29:00,1.12004,1.12008,1.12004,1.12008,1.12001,1.12008,1.12001,1.12007
09/01/2016 20:28:00,1.12006,1.12007,1.12003,1.12004,1.12002,1.12006,1.12000,1.12001
09/01/2016 20:27:00,1.12008,1.12009,1.12003,1.12006,1.12006,1.12007,1.12000,1.12002
09/01/2016 20:26:00,1.12014,1.12018,1.12004,1.12008,1.12010,1.12015,1.12001,1.12006
09/01/2016 20:25:00,1.12006,1.12019,1.12005,1.12014,1.12003,1.12015,1.12003,1.12010
09/01/2016 20:24:00,1.12008,1.12010,1.12001,1.12006,1.12005,1.12006,1.11996,1.12003
09/01/2016 20:23:00,1.12004,1.12009,1.11999,1.12008,1.12000,1.12006,1.12000,1.12005
09/01/2016 20:22:00,1.11996,1.12005,1.11988,1.12004,1.11993,1.12001,1.11984,1.12000
09/01/2016 20:21:00,1.12004,1.12009,1.11996,1.11996,1.12000,1.12005,1.11993,1.11993
09/01/2016 20:20:00,1.12008,1.12010,1.12003,1.12004,1.12006,1.12006,1.11999,1.12000
09/01/2016 20:19:00,1.11997,1.12013,1.11994,1.12008,1.11994,1.12010,1.11991,1.12006
09/01/2016 20:18:00,1.12004,1.12008,1.11997,1.11997,1.12000,1.12004,1.11994,1.11994
09/01/2016 20:17:00,1.12013,1.12019,1.12003,1.12004,1.12009,1.12015,1.12000,1.12000
09/01/2016 20:16:00,1.11988,1.12013,1.11986,1.12013,1.11985,1.12011,1.11982,1.12009
09/01/2016 20:15:00,1.11994,1.11998,1.11988,1.11988,1.11993,1.11996,1.11985,1.11985
09/01/2016 20:14:00,1.11996,1.11997,1.11992,1.11994,1.11994,1.11995,1.11990,1.11993
09/01/2016 20:13:00,1.12002,1.12002,1.11995,1.11996,1.11999,1.12000,1.11991,1.11994
09/01/2016 20:12:00,1.12012,1.12028,1.12001,1.12002,1.12010,1.12024,1.11999,1.11999
09/01/2016 20:11:00,1.11997,1.12017,1.11993,1.12012,1.11992,1.12016,1.11989,1.12010
09/01/2016 20:10:00,1.12018,1.12018,1.11990,1.11997,1.12016,1.12016,1.11987,1.11992
09/01/2016 20:09:00,1.12007,1.12019,1.12005,1.12018,1.12004,1.12018,1.12004,1.12016
09/01/2016 20:08:00,1.11994,1.12009,1.11990,1.12007,1.11990,1.12005,1.11986,1.12004
09/01/2016 20:07:00,1.11999,1.11999,1.11982,1.11994,1.11996,1.11996,1.11977,1.11990
09/01/2016 20:06:00,1.11988,1.12002,1.11984,1.11999,1.11985,1.12000,1.11980,1.11996
09/01/2016 20:05:00,1.11983,1.11993,1.11983,1.11988,1.11981,1.11994,1.11981,1.11985
09/01/2016 20:04:00,1.11979,1.11987,1.11979,1.11983,1.11977,1.11985,1.11977,1.11981
09/01/2016 20:03:00,1.11970,1.11980,1.11965,1.11979,1.11967,1.11977,1.11961,1.11977
09/01/2016 20:02:00,1.11973,1.11974,1.11970,1.11970,1.11971,1.11971,1.11967,1.11967
09/01/2016 20:01:00,1.11982,1.11982,1.11973,1.11973,1.11977,1.11977,1.11971,1.11971
09/01/2016 20:00:00,1.11988,1.11992,1.11981,1.11982,1.11985,1.11988,1.11977,1.11977
09/01/2016 19:59:00,1.11991,1.11995,1.11988,1.11988,1.11987,1.11991,1.11983,1.11985
09/01/2016 19:58:00,1.11985,1.11992,1.11985,1.11991,1.11982,1.11987,1.11982,1.11987
09/01/2016 19:57:00,1.11993,1.11993,1.11984,1.11985,1.11990,1.11990,1.11981,1.11982
09/01/2016 19:56:00,1.11993,1.11995,1.11990,1.11993,1.11989,1.11992,1.11987,1.11990
09/01/2016 19:55:00,1.11989,1.11994,1.11989,1.11993,1.11985,1.11991,1.11985,1.11989
09/01/2016 19:54:00,1.11970,1.11989,1.11969,1.11989,1.11967,1.11985,1.11967,1.11985
09/01/2016 19:53:00,1.11971,1.11971,1.11966,1.11970,1.11970,1.11970,1.11963,1.11967
09/01/2016 19:52:00,1.11964,1.11973,1.11963,1.11971,1.11961,1.11971,1.11959,1.11970
09/01/2016 19:51:00,1.11962,1.11966,1.11961,1.11964,1.11960,1.11962,1.11959,1.11961
09/01/2016 19:50:00,1.11944,1.11967,1.11944,1.11962,1.11942,1.11966,1.11941,1.11960
09/01/2016 19:49:00,1.11944,1.11945,1.11939,1.11944,1.11941,1.11942,1.11935,1.11942
09/01/2016 19:48:00,1.11948,1.11948,1.11944,1.11944,1.11945,1.11945,1.11940,1.11941
09/01/2016 19:47:00,1.11945,1.11949,1.11944,1.11948,1.11942,1.11946,1.11940,1.11945
09/01/2016 19:46:00,1.11944,1.11945,1.11944,1.11945,1.11941,1.11942,1.11940,1.11942
09/01/2016 19:45:00,1.11949,1.11949,1.11943,1.11944,1.11945,1.11945,1.11940,1.11941
09/01/2016 19:44:00,1.11948,1.11949,1.11947,1.11949,1.11944,1.11946,1.11944,1.11945
09/01/2016 19:43:00,1.11939,1.11949,1.11939,1.11948,1.11935,1.11947,1.11935,1.11944
09/01/2016 19:42:00,1.11932,1.11940,1.11931,1.11939,1.11929,1.11936,1.11929,1.11935
09/01/2016 19:41:00,1.11928,1.11932,1.11928,1.11932,1.11925,1.11930,1.11924,1.11929
09/01/2016 19:40:00,1.11926,1.11930,1.11922,1.11928,1.11922,1.11926,1.11919,1.11925
09/01/2016 19:39:00,1.11928,1.11928,1.11925,1.11926,1.11924,1.11924,1.11921,1.11922
09/01/2016 19:38:00,1.11930,1.11932,1.11928,1.11928,1.11926,1.11929,1.11924,1.11924
